"RUBRO","SUBRUBRO","MARCA","Rubro","Subrubro",,"Orden","Codigo","Nombre","Precio","Unidad por bulto fact.","Texto",
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA GRUP","ALBA",23,1933,"23.1933",12,23193,"ALBA ESMALTE AL AGUA NEGRO X  4 LTS               ","284.57",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA GRUP","ALBA",23,1933,"23.1933",13,23194,"ALBA ESMALTE AL AGUA VERDE ALPINO X  0.5 LT       ","46.67",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA GRUP","ALBA",23,1933,"23.1933",14,23195,"ALBA ESMALTE AL AGUA VERDE ALPINO X  1 LT         ","74.7",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA GRUP","ALBA",23,1933,"23.1933",15,23196,"ALBA ESMALTE AL AGUA VERDE ALPINO X  4 LTS        ","284.57",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA SATI","ALBA",23,1994,"23.1994",1,23761,"ALBA ESMALTE AL AGUA SATINADO BLANCO X   1/2 LT   ","60.57",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA SATI","ALBA",23,1994,"23.1994",2,23762,"ALBA ESMALTE AL AGUA SATINADO BLANCO X  1 LT      ","95.9",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-ESPECIAL ESM AL AGUA SATI","ALBA",23,1994,"23.1994",3,23763,"ALBA ESMALTE AL AGUA SATINADO BLANCO X  4 LTS     ","361.7",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ESM. AL AGUA SATIN GR.II ","ALBA",23,2097,"23.2097",1,23764,"ALBA ESMALTE AL AGUA SATINADO NEGRO X   1/2 LT    ","39.96",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ESM. AL AGUA SATIN GR.II ","ALBA",23,2097,"23.2097",2,23765,"ALBA ESMALTE AL AGUA SATINADO NEGRO X  1 LT       ","63.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ESM. AL AGUA SATIN GR.II ","ALBA",23,2097,"23.2097",3,23766,"ALBA ESMALTE AL AGUA SATINADO NEGRO X  4 LTS      ","242.06",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA FONDO ACRILICO           ","ALBA",23,1641,"23.1641",1,21732,"ALBA FONDO AL AGUA UNIVERSAL X  1/2 LT            ","46.39",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA FONDO ACRILICO           ","ALBA",23,1641,"23.1641",2,20446,"ALBA FONDO AL AGUA UNIVERSAL X 1 LT               ","74.38",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA FONDO ACRILICO           ","ALBA",23,1641,"23.1641",3,25420,"ALBA FONDO AL AGUA UNIVERSAL X 4 LTS.             ","272.47",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",1,3103,"ALBALUX ALUMINIO  X    1/4 LT 017                 ","27.87",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",2,3109,"ALBALUX ALUMINIO  X   1/2 LT 017                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",3,3116,"ALBALUX ALUMINIO  X  1 LT 017                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",4,3123,"ALBALUX ALUMINIO  X  4 LTS 017                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",5,3129,"ALBALUX ALUMINIO  X 20 LTS 017                    ","1270.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",6,3110,"ALBALUX AMAR. MED X   1/2 LT 056                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",7,3117,"ALBALUX AMAR. MED X  1 LT 056                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",8,3124,"ALBALUX AMAR. MED X  4 LTS 056                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",9,3130,"ALBALUX AMAR. MED X 20 LTS 056                    ","1270.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",10,3102,"ALBALUX AMARILLO  X    1/4 LT 004                 ","27.87",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",11,3107,"ALBALUX AMARILLO  X   1/2 LT 004                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",12,3114,"ALBALUX AMARILLO  X  1 LT 004                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",14,3121,"ALBALUX AMARILLO  X  4 LTS 004                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",15,3100,"ALBALUX BERMELLON X    1/4 LT 002                 ","27.93",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",16,3105,"ALBALUX BERMELLON X   1/2 LT 002                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",17,3112,"ALBALUX BERMELLON X  1 LT 002                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",18,3126,"ALBALUX BERMELLON X 20 LTS 002                    ","1270.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",19,3119,"ALBALUX BERMELLON X  4 LTS 002                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",20,3099,"ALBALUX BLANCO    X    1/4 LT 001                 ","27.87",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",21,3104,"ALBALUX BLANCO    X   1/2 LT 001                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",22,3111,"ALBALUX BLANCO    X  1 LT 001                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",23,3118,"ALBALUX BLANCO    X  4 LTS 001                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",24,3125,"ALBALUX BLANCO    X 20 LTS 001                    ","1270.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",25,3108,"ALBALUX CARMIN    X   1/2 LT 010                  ","45.82",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",26,3115,"ALBALUX CARMIN    X  1 LT 010                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",27,3122,"ALBALUX CARMIN    X  4 LTS 010                    ","279.64",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",30,3113,"ALBALUX NARANJA   X  1 LT 003                     ","73.42",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",33,3120,"ALBALUX NARANJA   X  4 LTS 003                    ","279.6",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G1 ","ALBA",23,237,"23.0237",34,3127,"ALBALUX NARANJA   X 20 LTS 003                    ","1270.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,1,3134,"ALBALUX AZUL MARINO  X    1/4 LT 043              ","22.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,2,3160,"ALBALUX AZUL MARINO  X   1/2 LT 043               ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,3,3189,"ALBALUX AZUL MARINO  X  1 LT 043                  ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,4,3218,"ALBALUX AZUL MARINO  X  4 LTS 043                 ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,5,3228,"ALBALUX AZUL MARINO  X 20 LTS 043                 ","1016.57",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,6,3151,"ALBALUX AZULEJO      X  1/2 LT 032                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,7,3180,"ALBALUX AZULEJO      X 1 LT 032                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,8,3209,"ALBALUX AZULEJO      X 4 LTS 032                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,9,3184,"ALBALUX CREMA        X 1 LT 036                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,10,3213,"ALBALUX CREMA        X 4 LTS 036                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,11,3173,"ALBALUX ESMERALDA    X 1 LT 022                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,12,3202,"ALBALUX ESMERALDA    X 4 LTS 022                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,13,3147,"ALBALUX GRIS ESPAC   X  1/2 LT 026                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,14,3176,"ALBALUX GRIS ESPAC   X 1 LT 026                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,15,3205,"ALBALUX GRIS ESPAC   X 4 LTS 026                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,16,3149,"ALBALUX GRIS HIELO   X  1/2 LT 029                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,17,3178,"ALBALUX GRIS HIELO   X 1 LT 029                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,18,3207,"ALBALUX GRIS HIELO   X 4 LTS 029                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,19,3166,"ALBALUX MARFIL       X 1 LT 011                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,20,3195,"ALBALUX MARFIL       X 4 LTS 011                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,21,3152,"ALBALUX MARFIL CHAMP X  1/2 LT 033                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,22,3181,"ALBALUX MARFIL CHAMP X 1 LT 033                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,23,3210,"ALBALUX MARFIL CHAMP X 4 LTS 033                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,24,3146,"ALBALUX MARFIL SEDA  X  1/2 LT 024                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,25,3175,"ALBALUX MARFIL SEDA  X 1 LT 024                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,26,3204,"ALBALUX MARFIL SEDA  X 4 LTS 024                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,27,3159,"ALBALUX TRAFUL       X  1/2 LT 041                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,28,3188,"ALBALUX TRAFUL       X 1 LT 041                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,29,3217,"ALBALUX TRAFUL       X 4 LTS 041                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,30,3141,"ALBALUX VERDE CLARO  X  1/2 LT 019                ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,31,3170,"ALBALUX VERDE CLARO  X 1 LT 019                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,32,3199,"ALBALUX VERDE CLARO  X 4 LTS 019                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,33,3182,"ALBALUX VERDE ILUS   X 1 LT 034                   ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,34,3211,"ALBALUX VERDE ILUS   X 4 LTS 034                  ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,35,3133,"ALBALUX VERDE INGLES X    1/4 LT 030              ","22.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,36,3150,"ALBALUX VERDE INGLES X   1/2 LT 030               ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,37,3179,"ALBALUX VERDE INGLES X  1 LT 030                  ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,38,3208,"ALBALUX VERDE INGLES X  4 LTS 030                 ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,39,3226,"ALBALUX VERDE INGLES X 20 LTS 030                 ","1016.16",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,40,3157,"ALBALUX VERDE NOCHE  X   1/2 LT 038               ","36.71",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,41,3186,"ALBALUX VERDE NOCHE  X  1 LT 038                  ","58.81",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,42,3215,"ALBALUX VERDE NOCHE  X  4 LTS 038                 ","223.86",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G2 ","ALBA",23,1960,23196,43,3227,"ALBALUX VERDE NOCHE  X 20 LTS 038                 ","1016.16",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",1,3136,"ALBALUX BEIGE        X  1/2 LT 009                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",2,3165,"ALBALUX BEIGE        X 1 LT 009                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",3,3194,"ALBALUX BEIGE        X 4 LTS 009                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",4,3156,"ALBALUX CASTANO      X  1/2 LT 037                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",5,3185,"ALBALUX CASTANO      X 1 LT 037                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",6,3214,"ALBALUX CASTANO      X 4 LTS 037                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",7,3145,"ALBALUX CELESTE      X  1/2 LT 023                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",8,3174,"ALBALUX CELESTE      X 1 LT 023                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",9,3203,"ALBALUX CELESTE      X 4 LTS 023                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",10,3143,"ALBALUX GRIS VISON   X  1/2 LT 021                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",11,3172,"ALBALUX GRIS VISON   X 1 LT 021                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",12,3201,"ALBALUX GRIS VISON   X 4 LTS 021                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",13,3131,"ALBALUX NEGRO        X    1/4 LT 015              ","20.36",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",14,3139,"ALBALUX NEGRO        X   1/2 LT 015               ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",15,3168,"ALBALUX NEGRO        X  1 LT 015                  ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",16,3197,"ALBALUX NEGRO        X  4 LTS 015                 ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",17,3222,"ALBALUX NEGRO        X 20 LTS 015                 ","927.34",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",18,3191,"ALBALUX OCRE         X 1 LT 045                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",19,3220,"ALBALUX OCRE         X 4 LTS 045                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",20,3148,"ALBALUX PERLA        X   1/2 LT 028               ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",21,3177,"ALBALUX PERLA        X  1 LT 028                  ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",22,3206,"ALBALUX PERLA        X  4 LTS 028                 ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",23,20785,"ALBALUX PERLA        X 20 LTS 028                 ","927.34",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",25,3163,"ALBALUX TABACO       X  1/2 LT 047                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",26,3192,"ALBALUX TABACO       X 1 LT 047                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",27,3221,"ALBALUX TABACO       X 4 LTS 047                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",28,3154,"ALBALUX VICUNA       X  1/2 LT 035                ","33.49",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",29,3183,"ALBALUX VICUNA       X 1 LT 035                   ","53.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G3 ","ALBA",23,1961,"23.1961",30,3212,"ALBALUX VICUNA       X 4 LTS 035                  ","204.04",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",1,3138,"ALBALUX CEDRO        X  1/2 LT 013                ","31.08",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",2,3167,"ALBALUX CEDRO        X 1 LT 013                   ","50.1",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",3,3196,"ALBALUX CEDRO        X 4 LTS 013                  ","190.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",4,3142,"ALBALUX GRIS         X  1/2 LT 020                ","31.08",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",5,3171,"ALBALUX GRIS         X 1 LT 020                   ","50.1",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",6,3200,"ALBALUX GRIS         X 4 LTS 020                  ","190.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",7,3132,"ALBALUX MARRON       X   1/4 LT 018               ","19.02",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",8,3140,"ALBALUX MARRON       X  1/2 LT 018                ","31.08",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",9,3169,"ALBALUX MARRON       X 1 LT 018                   ","50.1",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA ALBALUX ESM SINTETICO G4 ","ALBA",23,1962,"23.1962",10,3198,"ALBALUX MARRON       X 4 LTS 018                  ","190.24",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-SINTETICOS ALBALUX 2 EN 1","ALBA",23,2099,"23.2099",1,20378,"ALBALUX 2 EN 1 BLANCO X  1/2 L                    ","60.59",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-SINTETICOS ALBALUX 2 EN 1","ALBA",23,2099,"23.2099",2,18654,"ALBALUX 2 EN 1 BLANCO X 1 L                       ","96.91",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-SINTETICOS ALBALUX 2 EN 1","ALBA",23,2099,"23.2099",3,18655,"ALBALUX 2 EN 1 BLANCO X 4 L                       ","367.91",1,"UNI",1
"PINTURAS, ALBA LINEA HOGAR    ","ALBA-SINTETICOS ALBALUX 2 EN 1","ALBA",23,2099,"23.2099",4,15385,"ALBALUX 2 EN 1 AMARILLO X 1 LT                    ","96.91",1,"UNI",1
